placeID,hours,days
132468,11:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132468,11:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132468,11:00-01:00;,Sat;
132449,17:00-21:00;,Sat;
132449,17:00-21:00;,Sun;
132449,17:00-21:00;,Sun;
132449,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132449,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132449,17:00-21:00;,Sat;
132447,17:00-22:00;,Sun;
132447,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132447,17:00-22:00;,Sat;
132447,17:00-22:00;,Sat;
132447,17:00-22:00;,Sun;
132447,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132446,19:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132446,19:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132446,19:00-22:30;,Sat;
132446,19:00-22:30;,Sat;
132443,12:00-14:00;10:00-22:00;,Sat;
132443,12:00-14:00;10:00-22:00;,Sat;
132443,12:00-14:00;10:00-22:00;,Sun;
132443,12:00-14:00;10:00-22:00;,Sun;
132443,12:00-14:00;10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132443,12:00-14:00;10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132439,11:00-22:00;,Sat;
132439,11:00-22:00;,Sun;
132439,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132439,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132439,11:00-22:00;,Sat;
132439,11:00-22:00;,Sun;
132438,18:00-22:30;,Sun;
132438,18:00-22:30;,Sun;
132438,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132438,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132438,18:00-22:30;,Sat;
132438,18:00-22:30;,Sat;
132437,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132437,17:00-23:00;,Sat;
132437,17:00-23:00;,Sat;
132437,17:00-23:00;,Sun;
132437,17:00-23:00;,Sun;
132437,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132436,07:00-00:00;,Sat;
132436,07:00-00:00;,Sat;
132436,07:00-00:00;,Sun;
132436,07:00-00:00;,Sun;
132436,07:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132436,07:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132421,17:00-00:00;,Sat;
132421,17:00-00:00;,Sat;
132421,17:00-00:00;,Sun;
132421,17:00-00:00;,Sun;
132421,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132421,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132409,12:00-14:00;,Mon;Tue;Wed;Thu;Fri;
132409,12:00-14:00;,Mon;Tue;Wed;Thu;Fri;
132407,17:00-22:00;,Sun;
132407,17:00-22:00;,Sun;
132407,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132407,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132407,17:00-22:00;,Sat;
132407,17:00-22:00;,Sat;
132399,12:00-22:00;,Sat;
132399,12:00-22:00;,Sun;
132399,12:00-22:00;,Sun;
132399,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132399,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132399,12:00-22:00;,Sat;
132396,18:00-11:00;,Sat;
132396,18:00-11:00;,Sun;
132396,18:00-11:00;,Sun;
132396,18:00-11:00;,Mon;Tue;Wed;Thu;Fri;
132396,18:00-11:00;,Mon;Tue;Wed;Thu;Fri;
132396,18:00-11:00;,Sat;
132395,10:00-18:00;,Sat;
132395,10:00-18:00;,Sun;
132395,10:00-18:00;,Sun;
132395,10:00-18:00;,Sat;
132372,08:00-23:00;12:00;,Sun;
132372,08:00-23:00;12:00;,Sun;
132372,08:00-23:00;12:00;,Mon;Tue;Wed;Thu;Fri;
132372,08:00-23:00;12:00;,Mon;Tue;Wed;Thu;Fri;
132372,08:00-23:00;12:00;,Sat;
132372,08:00-23:00;12:00;,Sat;
132364,17:00-23:30;,Sat;
132364,17:00-23:30;,Sun;
132364,17:00-23:30;,Sun;
132364,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132364,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132364,17:00-23:30;,Sat;
132361,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132361,17:00-22:00;,Sat;
132361,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132361,17:00-22:00;,Sat;
132361,17:00-22:00;,Sun;
132361,17:00-22:00;,Sun;
132355,17:00-22:00;12:00;,Sun;
132355,17:00-22:00;12:00;,Sun;
132355,17:00-22:00;12:00;,Mon;Tue;Wed;Thu;Fri;
132355,17:00-22:00;12:00;,Mon;Tue;Wed;Thu;Fri;
132355,17:00-22:00;12:00;,Sat;
132355,17:00-22:00;12:00;,Sat;
132353,17:00-23:00;,Sun;
132353,17:00-23:00;,Sun;
132353,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132353,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132353,17:00-23:00;,Sat;
132353,17:00-23:00;,Sat;
132319,18:00-22:30;,Sat;
132319,18:00-22:30;,Sun;
132319,18:00-22:30;,Sun;
132319,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132319,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132319,18:00-22:30;,Sat;
132318,17:00-22:00;,Sun;
132318,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132318,17:00-22:00;,Sat;
132318,17:00-22:00;,Sun;
132318,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132318,17:00-22:00;,Sat;
132317,17:00-22:00;,Sun;
132317,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132317,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132317,17:00-22:00;,Sat;
132317,17:00-22:00;,Sat;
132317,17:00-22:00;,Sun;
132310,11:00-22:00;,Sun;
132310,11:00-22:00;,Sat;
132310,11:00-22:00;,Sun;
132310,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132310,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132310,11:00-22:00;,Sat;
132302,11:00-21:00;,Sun;
132302,11:00-21:00;,Sun;
132302,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132302,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132302,11:00-21:00;,Sat;
132302,11:00-21:00;,Sat;
132301,08:00-22:00;,Sat;
132301,08:00-22:00;,Sun;
132301,08:00-22:00;,Sun;
132301,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132301,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132301,08:00-22:00;,Sat;
132297,08:00-22:00;,Sun;
132297,08:00-22:00;,Sun;
132297,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132297,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132297,08:00-22:00;,Sat;
132297,08:00-22:00;,Sat;
132284,12:00-00:00;,Sat;
132284,12:00-00:00;,Sat;
132284,12:00-00:00;,Sun;
132284,12:00-00:00;,Sun;
132284,12:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132284,12:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132275,11:00-14:30;05:30-23:00;13:30-14:30;,Mon;Tue;Wed;Thu;Fri;
132275,11:00-14:30;05:30-23:00;13:30-14:30;,Mon;Tue;Wed;Thu;Fri;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sun;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sun;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sat;
132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sat;
132273,17:00-22:00;,Sun;
132273,17:00-22:00;,Sun;
132273,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132273,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132273,17:00-22:00;,Sat;
132273,17:00-22:00;,Sat;
132266,10:00-20:00;,Sat;
132266,10:00-20:00;,Sun;
132266,10:00-20:00;,Sun;
132266,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132266,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132266,10:00-20:00;,Sat;
132265,11:00-22:00;,Sun;
132265,11:00-22:00;,Sun;
132265,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132265,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132265,11:00-22:00;,Sat;
132265,11:00-22:00;,Sat;
132258,10:00-20:30;10:00-14:00;,Mon;Tue;Wed;Thu;Fri;
132258,10:00-20:30;10:00-14:00;,Sat;
132258,10:00-20:30;10:00-14:00;,Mon;Tue;Wed;Thu;Fri;
132258,10:00-20:30;10:00-14:00;,Sat;
132255,16:00-22:00;12:00-22:00;,Sun;
132255,16:00-22:00;12:00-22:00;,Sun;
132255,16:00-22:00;12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132255,16:00-22:00;12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132255,16:00-22:00;12:00-22:00;,Sat;
132255,16:00-22:00;12:00-22:00;,Sat;
132250,00:00-23:30;,Sat;
132250,00:00-23:30;,Sun;
132250,00:00-23:30;,Sun;
132250,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132250,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132250,00:00-23:30;,Sat;
132244,12:00-15:00;18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132244,12:00-15:00;18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132244,12:00-15:00;18:00-22:00;,Sat;
132244,12:00-15:00;18:00-22:00;,Sat;
132243,13:30-15:00;05:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132243,13:30-15:00;05:30-22:00;,Sat;
132243,13:30-15:00;05:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132243,13:30-15:00;05:30-22:00;,Sat;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sun;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sun;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sat;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sat;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132231,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132231,17:00-22:00;,Sat;
132231,17:00-22:00;,Sat;
132231,17:00-22:00;,Sun;
132231,17:00-22:00;,Sun;
132231,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132229,00:00-23:30;,Sun;
132229,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132229,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132229,00:00-23:30;,Sat;
132229,00:00-23:30;,Sat;
132229,00:00-23:30;,Sun;
132226,11:00-21:00;,Sun;
132226,11:00-21:00;,Sat;
132226,11:00-21:00;,Sun;
132226,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132226,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132226,11:00-21:00;,Sat;
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Mon;Tue;Wed;Thu;Fri;
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Mon;Tue;Wed;Thu;Fri;
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Sat;
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Sat;
132220,21:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132220,21:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132220,21:30-23:00;,Sat;
132220,21:30-23:00;,Sat;
132216,11:00-00:00;,Sat;
132216,11:00-00:00;,Sat;
132216,11:00-00:00;,Sun;
132216,11:00-00:00;,Sun;
132216,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132216,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132207,12:30-16:30;16:00-22:00;,Sat;
132207,12:30-16:30;16:00-22:00;,Sun;
132207,12:30-16:30;16:00-22:00;,Sun;
132207,12:30-16:30;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132207,12:30-16:30;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132207,12:30-16:30;16:00-22:00;,Sat;
132206,16:30-22:30;,Sun;
132206,16:30-22:30;,Sun;
132206,16:30-22:30;,Mon;Tue;Wed;Thu;Fri;
132206,16:30-22:30;,Mon;Tue;Wed;Thu;Fri;
132206,16:30-22:30;,Sat;
132206,16:30-22:30;,Sat;
132204,08:00-21:00;,Sat;
132204,08:00-21:00;,Sun;
132204,08:00-21:00;,Sun;
132204,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132204,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132204,08:00-21:00;,Sat;
132187,10:00-00:00;;17:00-23:30;,Sat;
132187,10:00-00:00;;17:00-23:30;,Sun;
132187,10:00-00:00;;17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132187,10:00-00:00;;17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132187,10:00-00:00;;17:00-23:30;,Sun;
132187,10:00-00:00;;17:00-23:30;,Sat;
132186,10:00-14:00;,Sat;
132186,10:00-14:00;,Sun;
132186,10:00-14:00;,Sun;
132186,10:00-14:00;,Sat;
132165,21:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132165,21:30-22:00;,Mon;Tue;Wed;Thu;Fri;
132165,21:30-22:00;,Sat;
132165,21:30-22:00;,Sat;
132165,21:30-22:00;,Sun;
132165,21:30-22:00;,Sun;
132164,17:00-21:00;,Sat;
132164,17:00-21:00;,Sun;
132164,17:00-21:00;,Sun;
132164,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132164,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132164,17:00-21:00;,Sat;
132163,16:00-21:00;,Sat;
132163,16:00-21:00;,Sun;
132163,16:00-21:00;,Sun;
132163,16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132163,16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132163,16:00-21:00;,Sat;
132161,20:30-21:00;,Sun;
132161,20:30-21:00;,Sun;
132161,20:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132161,20:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132161,20:30-21:00;,Sat;
132161,20:30-21:00;,Sat;
132160,10:00-21:00;,Sun;
132160,10:00-21:00;,Sun;
132160,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132160,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132160,10:00-21:00;,Sat;
132160,10:00-21:00;,Sat;
132159,12:00-21:00;,Sun;
132159,12:00-21:00;,Sun;
132159,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132159,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132159,12:00-21:00;,Sat;
132159,12:00-21:00;,Sat;
132157,21:30-13:00;,Mon;Tue;Wed;Thu;Fri;
132157,21:30-13:00;,Sat;
132157,21:30-13:00;,Sun;
132157,21:30-13:00;,Sun;
132157,21:30-13:00;,Mon;Tue;Wed;Thu;Fri;
132157,21:30-13:00;,Sat;
132155,18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132155,18:00-22:00;,Sat;
132155,18:00-22:00;,Sat;
132155,18:00-22:00;,Sun;
132155,18:00-22:00;,Sun;
132155,18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132148,11:00-12:00;,Sun;
132148,11:00-12:00;,Sun;
132148,11:00-12:00;,Mon;Tue;Wed;Thu;Fri;
132148,11:00-12:00;,Mon;Tue;Wed;Thu;Fri;
132148,11:00-12:00;,Sat;
132148,11:00-12:00;,Sat;
132148,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132148,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132148,11:00-23:00;,Sat;
132148,11:00-23:00;,Sat;
132130,17:00-22:00;,Sat;
132130,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132130,17:00-22:00;,Sat;
132130,17:00-22:00;,Sun;
132130,17:00-22:00;,Sun;
132130,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sun;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sun;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sat;
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sat;
132118,00:00-23:30;,Sun;
132118,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132118,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132118,00:00-23:30;,Sat;
132118,00:00-23:30;,Sat;
132118,00:00-23:30;,Sun;
132116,13:30-13:00;15:00-22:00;,Sat;
132116,13:30-13:00;15:00-22:00;,Sun;
132116,13:30-13:00;15:00-22:00;,Sun;
132116,13:30-13:00;15:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132116,13:30-13:00;15:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132116,13:30-13:00;15:00-22:00;,Sat;
132115,13:30-22:30;22:00;,Sun;
132115,13:30-22:30;22:00;,Sun;
132115,13:30-22:30;22:00;,Mon;Tue;Wed;Thu;Fri;
132115,13:30-22:30;22:00;,Mon;Tue;Wed;Thu;Fri;
132115,13:30-22:30;22:00;,Sat;
132115,13:30-22:30;22:00;,Sat;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sat;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sun;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sat;
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sun;
132109,17:00-21:00;,Sat;
132109,17:00-21:00;,Sun;
132109,17:00-21:00;,Sun;
132109,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132109,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132109,17:00-21:00;,Sat;
132108,17:00-01:00;,Sat;
132108,17:00-01:00;,Sun;
132108,17:00-01:00;,Sun;
132108,17:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132108,17:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132108,17:00-01:00;,Sat;
132107,12:00-22:00;,Sat;
132107,12:00-22:00;,Sun;
132107,12:00-22:00;,Sun;
132107,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132107,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132107,12:00-22:00;,Sat;
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Sun;
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Sun;
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132097,06:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132097,06:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132097,06:30-22:00;,Sat;
132097,06:30-22:00;,Sun;
132097,06:30-22:00;,Sat;
132097,06:30-22:00;,Sun;
132030,12:00-15:00;15:00-21:00;,Sun;
132030,12:00-15:00;15:00-21:00;,Sun;
132030,12:00-15:00;15:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132030,12:00-15:00;15:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132030,12:00-15:00;15:00-21:00;,Sat;
132030,12:00-15:00;15:00-21:00;,Sat;
132026,12:00-14:30;,Mon;Tue;Wed;Thu;Fri;
132026,12:00-14:30;,Mon;Tue;Wed;Thu;Fri;
132024,11:00-21:00;,Sun;
132024,11:00-21:00;,Sun;
132024,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132024,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132024,11:00-21:00;,Sat;
132024,11:00-21:00;,Sat;
132023,11:00-00:00;,Sat;
132023,11:00-00:00;,Sat;
132023,11:00-00:00;,Sun;
132023,11:00-00:00;,Sun;
132023,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132023,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132012,12:00-22:00;,Sun;
132012,12:00-22:00;,Sun;
132012,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132012,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132012,12:00-22:00;,Sat;
132012,12:00-22:00;,Sat;
